,term,TF-IDF
1534,turun,0.5942426204221319
1473,terima,0.5919763390127128
472,gtu,0.5901232343211688
188,bisnis,0.5901232343211688
777,lancar,0.5901232343211688
290,culun,0.5901232343211688
774,laksana,0.5900302147751203
1494,tokoh,0.589716164179947
544,ilegal,0.5893369072841455
667,kcuali,0.5891259999105701
41,alias,0.5875532177342876
351,dll,0.5856773755790016
47,aman,0.5850045806120386
1075,nuntut,0.5845618555419843
854,maksud,0.5824183229265294
717,komen,0.5799145658317513
1333,selesai,0.5780824935560641
386,editingnya,0.5773502691896257
91,audio,0.5773502691896257
1130,parah,0.5773502691896257
66,anjir,0.5773502691896257
596,jancukk,0.5773502691896257
1600,woahh,0.5773502691896257
452,gilir,0.5760054580597698
527,hubung,0.5742051255333864
1052,ngucap,0.5737367460475269
1084,nyumpahin,0.5737367460475269
1179,pesantren,0.5708459982260115
311,definisi,0.5706096218485395
329,dias,0.5704741612251855
264,channel,0.5704741612251855
372,drpd,0.5697217865676232
0,aamiin,0.5684647738445725
342,direfisi,0.5683303043990415
42,alih,0.5666713527044054
401,etika,0.5662146669641981
1005,nasional,0.5659065076962428
1094,oknum,0.5632466988990551
1355,sesuai,0.5618032440359766
683,kemayu,0.5597966494728465
520,host,0.5565110794530475
787,las,0.5565110794530475
500,hasanudin,0.5551695235588898
134,bayu,0.5551695235588898
669,ke,0.5546985930480661
1031,ngatur,0.5542927804779684
693,kers,0.5542927804779684
1550,umur,0.5527131296775823
704,kiamat,0.5503455142218516
99,azab,0.54714546784762
1280,risikoberikhtilath,0.5460444351501476
185,bingung,0.5460444351501476
1045,ngoceh,0.5437694338788845
376,duh,0.5431179419144458
1043,ngga,0.5424167720818087
838,ma,0.5422623922439197
435,garis,0.5417921154956272
655,kasih,0.5380190371887138
1142,payung,0.5367580695879552
497,harap,0.5311442393643091
395,engkau,0.5311442393643091
119,bang,0.5306565777495631
1258,rasa,0.5306225797435568
1446,tangap,0.5289423116537662
795,lebih,0.5286357283936727
428,gaji,0.5286357283936727
801,legalitas,0.5276444011456383
985,nabi,0.526754366481884
1578,wafat,0.526754366481884
57,anda,0.5257250006444247
1073,nu,0.5238148051982234
1484,thohir,0.5231374261019633
177,bikin,0.5223839809267801
283,contoh,0.5213964102976745
86,atas,0.5204812271274324
95,ayat,0.5161271996184797
331,dibrantas,0.5147145879139375
744,kota,0.5137347303988873
661,kaya,0.5123459210595198
12,adil,0.5118247176760079
1545,uji,0.5112779031474652
1556,untung,0.5112582080516842
312,deh,0.5103550652922042
172,bibir,0.5088489833962548
45,ama,0.5060957431337835
315,demokrasi,0.5046558333604069
416,foto,0.5042613369832597
383,dzulfiqar,0.5021659880365248
1027,ngapain,0.5017811748795452
1138,patuh,0.5011269398503461
292,daerah,0.49964215497048886
935,mna,0.4996153336815007
556,indra,0.4983076831130001
382,dur,0.4980242821586727
477,gus,0.4980242821586727
1269,repot,0.4980242821586727
1098,onar,0.4966358622642666
387,edukasi,0.4956246002547161
1563,usia,0.4954502501178455
1439,tajam,0.4946515763980137
1402,sriyati,0.49432997638317766
323,dewi,0.49432997638317766
1437,tahu,0.490556573614251
1042,ngeyel,0.487609513229259
1229,protes,0.4870733924059709
718,komentar,0.48634180465201526
379,duluan,0.48512781519493686
1588,waswas,0.4842083874863117
1320,sedih,0.4826994087092328
1425,sy,0.48152617900030675
749,kritik,0.47834450049499805
886,mekanisme,0.476660689651378
703,khusus,0.47475615009903555
1238,putih,0.4744832842393131
1089,oh,0.4718765007212893
319,depan,0.47019713320079937
450,ghost,0.4678911701640967
1398,sosoh,0.4678911701640967
1026,ngapah,0.4678911701640967
613,jhon,0.4678911701640967
878,materi,0.46760411141023156
1056,niat,0.46632885875048163
1079,nyata,0.46359003113884933
875,masyarakat,0.4622130705052071
276,cock,0.46147962484934163
793,lbih,0.46147962484934163
338,dikemendikbud,0.46147962484934163
1125,pandai,0.4589419959257592
423,gabisa,0.45864026339729536
256,celah,0.4567063764800058
1367,silah,0.45619884362078045
469,gosong,0.4546549214056144
206,bodoh,0.45333631440561595
147,beliau,0.45310206712560863
1447,tanggung,0.45310206712560863
1513,truskan,0.45042956616014895
341,dimcok,0.45042956616014895
1257,randir,0.4504070884318677
984,myth,0.4504070884318677
1613,zinahnya,0.4504070884318677
253,cebong,0.4504070884318677
562,innalilahi,0.4472135954999579
552,inalilahi,0.4472135954999579
1570,uun,0.4472135954999579
1287,rooji,0.4472135954999579
1577,wa,0.4472135954999579
1374,situ,0.4450998739753988
418,fundamental,0.44506071244458023
1598,wkwkwwkwk,0.44506071244458023
917,milik,0.44506071244458023
728,konsevatif,0.44506071244458023
340,diksi,0.44466369454767
455,ginian,0.4444898194661918
499,harus,0.4443470142184784
314,delik,0.44234417047411145
175,bijak,0.44216417799458074
1225,prof,0.4410432539276741
988,naf,0.4410432539276741
1564,ustad,0.4399243857026416
4,acc,0.4399243857026416
480,habib,0.4399243857026416
37,alat,0.4397127134220542
400,etik,0.43945869839835505
715,kode,0.43945869839835505
971,multi,0.43886425412883545
890,memang,0.4380701206802702
811,lho,0.4380701206802702
871,masalah,0.43625195353485524
1456,tekan,0.43583462946723917
176,bik,0.43529445768016595
1210,pornografi,0.43307352772084934
1041,ngerti,0.43189791596116345
512,hilang,0.43105434714212565
367,dpr,0.4308198463999
1362,sibuk,0.4293437278718268
481,habit,0.4293437278718268
187,bisa,0.4293437278718268
427,gagal,0.4293437278718268
1327,seks,0.4268549584370791
682,keluarga,0.42662770651973436
523,hpus,0.42475693194967384
1339,sempat,0.42444856253160074
1148,pegang,0.42224172724569864
1199,poin,0.4193475573041331
632,kacau,0.41693239106377306
587,jabat,0.41693239106377306
1080,nyeleneh,0.41693239106377306
1410,subtantif,0.41693239106377306
1401,spt,0.41646957255745826
993,namax,0.4147249674067752
914,mikir,0.41387674252118406
978,murid,0.4134823158343566
150,benar,0.41325289274256494
848,maju,0.4128979799029916
591,jahat,0.41252701994264174
51,amburadul,0.41234818167703186
115,bales,0.4118739463750564
316,denda,0.41108493820930353
1599,wnf,0.41065521464831584
407,fattah,0.41065521464831584
402,euy,0.41065521464831584
236,buset,0.41065521464831584
589,jaga,0.4102237850316877
1108,ortu,0.40943314967537675
895,mendikbudristek,0.4083435218907363
346,ditandatangani,0.4083435218907363
1568,utama,0.4077834603428574
434,gara,0.4075555009677795
727,konsep,0.4072843360269176
1151,pemendikbud,0.40409953456077935
456,giring,0.40336336577180126
605,jenis,0.403262321310196
758,kucingmasjid,0.4019891050399784
436,garuk,0.40186245004340343
65,anggota,0.40186245004340343
487,hal,0.40142938397493094
803,legowo,0.4004432329747452
910,mesti,0.40007686306992507
1509,trnyta,0.3993010763344904
371,drone,0.3993010763344904
812,liar,0.3989950665581724
1076,nyalahin,0.3989950665581724
23,ahli,0.39770640801829654
1322,segalasesuatu,0.39770640801829654
674,kehancuranya,0.39770640801829654
526,hrus,0.3965369353838599
1254,rame,0.3961322233711249
1074,nunggu,0.39600200068666835
832,luas,0.39599660603392756
1277,rifki,0.3948633096460619
409,fauzi,0.3948633096460619
750,kritisi,0.3948633096460619
1055,ngusulin,0.3948633096460619
818,lingkung,0.39467264456797296
112,bahasa,0.3942880735708061
1587,wassalamu,0.392741117637033
34,alaikum,0.392741117637033
504,hdp,0.3924076697334604
1424,swt,0.3924076697334604
1596,wkwkkwkw,0.38991834542264775
568,is,0.3875711452363035
789,law,0.3875711452363035
1482,the,0.3875711452363035
1279,rinci,0.3875711452363035
81,art,0.3875711452363035
1335,selingkuh,0.3875598802597393
1237,putera,0.3869617971480048
322,dewangga,0.3869617971480048
757,kucing,0.38578499011723477
1442,tameng,0.38448872239461945
22,ahklak,0.38412130824491736
167,berzinah,0.3840437882749336
181,bimbing,0.3840437882749336
1582,walau,0.38311600397831896
636,kaedah,0.3794398289483411
1604,xmbelgedesh,0.37834167808184643
975,muncul,0.37761155768141996
849,makan,0.3773024948819663
160,berantas,0.37679437507746527
1508,trmksh,0.37654121360714854
680,kelompok,0.376040654491829
484,hahaha,0.3751635168250561
1297,sahkan,0.37359307528751207
94,ayam,0.3720641658488505
128,basuki,0.3717732191998679
1276,ridwan,0.3717732191998679
1286,rok,0.37083535473239676
225,bubar,0.37083535473239676
836,lutut,0.37083535473239676
1492,tlg,0.3698015626882681
110,bahagia,0.3686486542383557
671,kecebong,0.3686486542383557
447,gerebek,0.3686486542383557
1197,plis,0.3685841333901391
538,iin,0.3685841333901391
754,kuad,0.3685841333901391
1096,om,0.3663818756901555
1224,produk,0.3663818756901555
1071,novel,0.3663818756901555
755,kuat,0.3641669172249531
1095,olah,0.36392514142955834
1191,pisik,0.3630912381136669
729,kontak,0.3630912381136669
681,keluar,0.36258203535457706
220,bs,0.36258203535457706
63,anggar,0.36258203535457706
1023,ngaca,0.36253711077078693
584,iye,0.36253711077078693
1000,napa,0.36253711077078693
1601,woi,0.36253711077078693
816,lihat,0.3620764946352146
1275,ribut,0.362045804873079
1166,perkara,0.3590382341587088
946,mora,0.3590382341587088
1222,private,0.3590382341587088
554,individu,0.3590382341587088
1009,nawarin,0.35890606893782356
336,dijadiin,0.35890606893782356
1090,ohh,0.35890606893782356
36,alami,0.35887140997872363
1088,oenggagas,0.35763406589312613
1196,plaku,0.35763406589312613
1369,simpul,0.357083726255935
1354,sesk,0.3561682734992852
227,bujuk,0.3561682734992852
657,kategori,0.3550336635569629
891,memeng,0.35409732588451703
1533,tuntut,0.3534004463377894
1306,sanak,0.3534004463377894
670,kebiri,0.35333809041907593
1062,nila,0.3508667748188182
146,belanga,0.3508667748188182
1293,rusak,0.3508667748188182
1421,susu,0.3508667748188182
137,beban,0.3508229709460548
1223,pro,0.3508229709460548
163,berfikirnya,0.3508229709460548
1270,resiko,0.3496670515218745
205,bodoamat,0.3496670515218745
212,borr,0.3496670515218745
893,mendi,0.3496670515218745
1209,populasi,0.3493054060200923
797,ledak,0.3493054060200923
1057,nie,0.3493054060200923
1049,ngotot,0.3493054060200923
990,nakarim,0.34867628964132635
1417,survey,0.34867628964132635
1448,tangkap,0.3479196904940899
868,marak,0.3479196904940899
689,kepo,0.3479196904940899
449,gg,0.34605813997000007
68,ank,0.34605813997000007
624,judul,0.34523269036593945
1479,tetep,0.34443399041658246
1527,tukang,0.34415637883546496
626,julidz,0.34292505655424477
590,jah,0.34165679158937345
1305,samping,0.34155344445037383
887,melakukkan,0.34155344445037383
24,aj,0.3405710474182667
308,deal,0.3405710474182667
967,muhamdiah,0.3405710474182667
981,musyawarah,0.3405710474182667
485,hahha,0.3389758740931963
1141,payah,0.3389758740931963
828,lot,0.3389758740931963
991,nalar,0.3389758740931963
1102,oposisi,0.3389758740931963
1537,tv,0.33849281391311437
214,breakpoint,0.33849281391311437
1393,sok,0.33845087402834834
1373,siswa,0.3365053352071666
6,adab,0.3352213503189717
515,hitam,0.3352213503189717
804,lembut,0.33444554107542235
321,dewan,0.3337728673929115
468,gosok,0.3306361007374355
1318,sebut,0.330571811481355
1152,pemuda,0.3300514904199821
609,jessi,0.32872241142848657
281,complicated,0.32872241142848657
778,landas,0.32872241142848657
1239,putus,0.32872241142848657
815,liberal,0.32755589173329286
1491,titik,0.32755589173329286
919,miss,0.32696555295539914
1576,vissi,0.32696555295539914
903,mental,0.32696555295539914
586,jabar,0.32696555295539914
1272,revolusi,0.32696555295539914
1360,shg,0.32696555295539914
560,ini,0.3267742900013053
1003,narapidana,0.32588862548380515
1349,seprrti,0.32588862548380515
27,akal,0.3255109379869246
1606,yee,0.3232858948001816
1018,neng,0.3232858948001816
1602,wonggemblung,0.3232858948001816
1542,udeh,0.3232858948001816
507,hemat,0.3232858948001816
241,bwahahaahah,0.3232858948001816
509,hidung,0.3211528083577479
834,lumayan,0.3211528083577479
1128,pantat,0.3211528083577479
531,hutang,0.3211528083577479
132,bayangin,0.32069948710163876
11,adik,0.32069948710163876
1263,rek,0.32069948710163876
1016,nek,0.32069948710163876
594,jamah,0.32069948710163876
1097,omongane,0.32069948710163876
532,ibu,0.32069948710163876
763,kurikulum,0.31885794614041285
1530,tunggang,0.3174323445532982
511,hihihi,0.3168532531412762
343,disamain,0.3168532531412762
563,install,0.3168532531412762
1386,smartphone,0.3168532531412762
1091,ojk,0.31555616291130884
1007,natural,0.31524211591152923
1510,trs,0.31524211591152923
522,hp,0.31524211591152923
1493,toge,0.31524211591152923
464,goblokny,0.31524211591152923
350,dksih,0.31524211591152923
461,gni,0.31524211591152923
780,langsung,0.31506670349145005
979,muslim,0.3149676578047206
1226,propinsi,0.31410930748035887
974,mulut,0.31363792459180834
301,dar,0.31363792459180834
1610,zer,0.31361840816391223
949,mosok,0.31361840816391223
1119,pajang,0.31361840816391223
391,emak,0.31361840816391223
615,jilbab,0.31361840816391223
514,hindar,0.31197434001917107
1407,suami,0.31100155948046576
408,fatwa,0.31000743945687004
390,elu,0.30816381984903396
78,arah,0.3081235329798497
1106,orng,0.30719804166971937
1001,napsu,0.30719804166971937
413,fix,0.30719804166971937
642,kalau,0.30719804166971937
38,aldo,0.3065133365435203
318,depak,0.3065133365435203
1385,sm,0.3065133365435203
182,binar,0.3065133365435203
271,clear,0.3065133365435203
1121,pake,0.30637024454001754
1579,wajar,0.3056088483696068
249,cantum,0.3056088483696068
1260,rata,0.3019522522429397
900,menrisek,0.3019522522429397
809,lgsg,0.3017953634583009
640,kalah,0.3017953634583009
1176,personal,0.3017953634583009
699,khan,0.3010545211074596
1230,puas,0.3010545211074596
501,hashirama,0.2994824838487508
466,google,0.2994824838487508
100,azas,0.2994824838487508
1228,prostitusi,0.29829508703546825
1261,rayu,0.2976736652770906
922,mjd,0.2976736652770906
118,banding,0.29672969815933564
921,mitos,0.29672969815933564
1467,teori,0.29672969815933564
440,gaung,0.29672969815933564
701,khayal,0.29672969815933564
564,interface,0.2956645807043782
88,ato,0.2956645807043782
1126,pandang,0.2950273196834665
861,manfaat,0.29438517732964187
123,bantu,0.29415939838171246
380,dungu,0.29333147118668973
788,latar,0.29322242880550653
282,consent,0.2928004514650872
1311,saudara,0.29067729121542213
608,jerit,0.29033983933474394
888,melek,0.29033983933474394
1298,sakit,0.29033983933474394
908,merem,0.29033983933474394
